method,model,layer_name,plane,entry_number,reason,mass_token,weight_file,input_file,n_pixels,adc_lo,adc_hi,occlusion_size,stride,normalize_for_png,saved_npy_is_raw,base_signal_score,base_background_score,active_threshold,active_frac,topk_frac,overlap_topk_signal,overlap_topk_background,has_mask_diagnostics,has_attr_adc_correlation,has_curves,has_pixel_need,occlusion_attribution,occlusion_patch_halfwidth,signal_n_total,signal_n_active,signal_use_abs_rank,signal_active_abs_mass_frac,signal_attr_min_on_active,signal_attr_max_on_active,signal_attr_mean_on_active,signal_attr_median_on_active,signal_attr_q90_on_active,signal_attr_q95_on_active,signal_attr_q99_on_active,signal_attr_q999_on_active,signal_active_pos_frac,signal_active_neg_frac,signal_active_zero_frac,background_n_total,background_n_active,background_use_abs_rank,background_active_abs_mass_frac,background_attr_min_on_active,background_attr_max_on_active,background_attr_mean_on_active,background_attr_median_on_active,background_attr_q90_on_active,background_attr_q95_on_active,background_attr_q99_on_active,background_attr_q999_on_active,background_active_pos_frac,background_active_neg_frac,background_active_zero_frac,signal_adc_pearson_r,signal_adc_pearson_p,signal_adc_spearman_r,signal_adc_spearman_p,signal_adc_n,background_adc_pearson_r,background_adc_pearson_p,background_adc_spearman_r,background_adc_spearman_p,background_adc_n,auc_deletion_signal,auc_deletion_background,auc_insertion_signal,auc_insertion_background,auc_random_deletion_signal,auc_random_deletion_background,auc_random_insertion_signal,auc_random_insertion_background,auc_insertion_signal_adv,auc_insertion_background_adv,auc_deletion_signal_adv,auc_deletion_background_adv,ins_signal_frac_to_50%,ins_signal_frac_to_90%,ins_signal_frac_to_95%,del_signal_frac_to_90%,del_signal_frac_to_50%,del_signal_frac_to_10%,ins_signal_pixels_to_50%,ins_signal_pixels_to_90%,ins_signal_pixels_to_95%,del_signal_pixels_to_90%,del_signal_pixels_to_50%,del_signal_pixels_to_10%,ins_background_frac_to_50%,ins_background_frac_to_90%,ins_background_frac_to_95%,del_background_frac_to_90%,del_background_frac_to_50%,del_background_frac_to_10%,ins_background_pixels_to_50%,ins_background_pixels_to_90%,ins_background_pixels_to_95%,del_background_pixels_to_90%,del_background_pixels_to_50%,del_background_pixels_to_10%,curves_attr_used,meta_path
occlusion,resnet34_gn,,0,6150,A_low_tail+D_busy,0.4,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.4_eta_larcv_cropped.root,3150,10.0,500.0,8,1,False,True,0.005927685648202896,0.9940485954284668,0.0,0.01201629638671875,0.01,1.0,1.0,True,True,True,True,delta_prob,8,262144,3150,True,0.9999999084985034,0.0,0.039313580840826035,0.0008271824420681076,0.00037718540988862514,0.0017550825141370296,0.0024155861232429744,0.007190618459135293,0.030079008642587238,0.5761904761904761,0.3980952380952381,0.025714285714285714,262144,3150,True,1.0,0.0,0.0393405556678772,0.0008294717092362661,0.00037795305252075195,0.0017598867416381836,0.0024260878562927246,0.007203510999679565,0.030101058781150155,0.3980952380952381,0.5761904761904761,0.025714285714285714,0.009996406733989716,0.5749075101817628,0.05925930001538612,0.0008762135433144566,3150,0.009943016804754734,0.5769521002356202,0.05899092164011053,0.0009248994496387583,3150,0.1532476084306836,0.8449239730834961,0.014749285299330952,0.9851491808891295,0.08829251618590207,0.9116068184375763,0.020940493443049494,0.9789584875106812,-0.006191208143718542,0.006190693378448353,-0.06495509224478153,0.0666828453540802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.7000000000000001,26214.4,26214.4,26214.4,26214.4,26214.4,183500.80000000002,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+D_busy/run3_signal/resnet34_gn/occlusion__ENTRY_6150_meta_8.txt
occlusion,resnet34_gn,,0,9739,A_low_tail+D_busy,0.4,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.4_eta_larcv_cropped.root,4913,10.0,500.0,16,1,False,True,0.011741978116333485,0.9881945848464966,0.0,0.018741607666015625,0.01,1.0,1.0,True,True,True,True,delta_prob,16,262144,4913,True,0.999999895931732,0.0,0.22256620228290558,0.007460963603984144,0.0023275697603821754,0.019212706387043,0.03499856814742088,0.07089237451553349,0.18200092744827823,0.536535721555058,0.4199063708528394,0.04355790759210258,262144,4913,True,1.0000001035306756,0.0,0.22421634197235107,0.007499707453658036,0.0023387670516967773,0.01930558681488037,0.035164892673492425,0.07126175403594973,0.18338346004486653,0.42194178709546104,0.5345003053124364,0.04355790759210258,0.04324233904480934,0.0024324285585116457,0.07886328554934481,3.112932510942657e-08,4913,0.043228164315223694,0.0024404616289748645,0.07889807944729513,3.069719531573811e-08,4913,0.0599918082356453,0.9392191529273988,0.023479535570368172,0.9763607561588287,0.03051611077971756,0.9693241834640502,0.06077968594618142,0.9389927148818971,-0.037300150375813246,0.03736804127693161,-0.029475697455927742,0.030105030536651478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,1.0,1.0,26214.4,26214.4,26214.4,26214.4,262144.0,262144.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+D_busy/run3_signal/resnet34_gn/occlusion__ENTRY_9739_meta_16.txt
occlusion,resnet34_gn,,0,9739,A_low_tail+D_busy,0.4,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.4_eta_larcv_cropped.root,4913,10.0,500.0,2,1,False,True,0.01174737885594368,0.9881891012191772,0.0,0.018741607666015625,0.01,1.0,1.0,True,True,True,True,delta_prob,2,262144,4913,True,1.0000000679285759,0.0,0.03962904214859009,0.0014287979632453777,0.0005261637270450592,0.003423384204506875,0.005029394477605815,0.014385166168212896,0.03348067209124589,0.5298188479544067,0.46427844494199066,0.005902707103602686,262144,4913,True,1.0,0.0,0.039832234382629395,0.0014360026116529356,0.0005294084548950195,0.0034422397613525393,0.005044209957122798,0.014459650516510015,0.03365343809127831,0.4640749033177285,0.5300223895786689,0.005902707103602686,0.1459416002035141,8.49934596420554e-25,0.17169117684341428,8.139488783971095e-34,4913,0.14590832591056824,8.710824841860741e-25,0.17160710137259685,8.760344203898592e-34,4913,0.3840898124501109,0.614726436138153,0.020676174480468035,0.9791825294494629,0.030512520088814193,0.9693277776241304,0.06078682728111744,0.9389855623245239,-0.040110652800649405,0.04019696712493903,-0.35357729236129676,0.35460134148597733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+D_busy/run3_signal/resnet34_gn/occlusion__ENTRY_9739_meta_2.txt
occlusion,resnet34_gn,,0,9739,A_low_tail+D_busy,0.4,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.4_eta_larcv_cropped.root,4913,10.0,500.0,4,1,False,True,0.01174737885594368,0.9881891012191772,0.0,0.018741607666015625,0.01,1.0,1.0,True,True,True,True,delta_prob,4,262144,4913,True,1.0,0.0,0.04137766361236572,0.0023447737343603265,0.0008403761312365532,0.005612270161509515,0.00732180848717689,0.02596282258629805,0.03903990608453774,0.5080398941583554,0.4809688581314879,0.010991247710156728,262144,4913,True,1.0,0.0,0.04158729314804077,0.002356352702726445,0.0008450746536254883,0.005640935897827148,0.0073523759841918924,0.026093833446502745,0.03923480129241967,0.4807653165072257,0.5082434357826175,0.010991247710156728,0.08419163525104523,3.416432623395995e-09,0.11099979582861232,6.072778572151339e-15,4913,0.08415181189775467,3.475095757939553e-09,0.11087665141995248,6.506615918279718e-15,4913,0.43840022124350075,0.5606671094894409,0.0203238676302135,0.9795361161231995,0.030512520088814193,0.9693277776241304,0.06078682728111744,0.9389855623245239,-0.04046295965090395,0.04055055379867556,-0.40788770115468653,0.4086606681346895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+D_busy/run3_signal/resnet34_gn/occlusion__ENTRY_9739_meta_4.txt
occlusion,resnet34_gn,,0,9739,A_low_tail+D_busy,0.4,/home/hep/an1522/dark_tridents_wspace/outputs/weights/resnet34_gn/resnet34_gn_model_20260123-12_20_AM_epoch_4_batch_id_1961_labels_2_step_9821.pwf,/data/run3_dt_ratio_0.6_ma_0.4_eta_larcv_cropped.root,4913,10.0,500.0,8,1,False,True,0.01174737885594368,0.9881891012191772,0.0,0.018741607666015625,0.01,1.0,1.0,True,True,True,True,delta_prob,8,262144,4913,True,0.9999998960929386,0.0,0.044702231884002686,0.0037362696381151956,0.0014942968264222145,0.009524866566061978,0.01524729020893572,0.02577844068408013,0.03397353631258065,0.5161815591288419,0.4614288622023204,0.022389578668837777,262144,4913,True,0.9999998965925273,0.0,0.044926464557647705,0.0037543203567211385,0.0015079379081726074,0.009575295448303229,0.015323996543884258,0.025923020839691165,0.034152224540711,0.4612253205780582,0.5163851007531041,0.022389578668837777,0.05153775215148926,0.00030161660488027195,0.08032885560571926,1.7188271978588316e-08,4913,0.051486026495695114,0.0003058726574298296,0.08031280340559656,1.730142978052176e-08,4913,0.4462366343475879,0.5527707099914551,0.020770744048058988,0.9790853261947632,0.030512520088814193,0.9693277776241304,0.06078682728111744,0.9389855623245239,-0.040016083233058455,0.04009976387023928,-0.41572411425877376,0.4165570676326753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/A_low_tail+D_busy/run3_signal/resnet34_gn/occlusion__ENTRY_9739_meta_8.txt
occlusion,mpid,,0,2265,B_border,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,1030,10.0,500.0,16,1,False,True,0.49289560317993164,0.5048751831054688,0.0,0.00392913818359375,0.01,0.37046928653185807,0.37046928653185807,True,True,True,True,delta_prob,16,262144,1030,True,0.9999999030906804,0.0,0.4894709885120392,0.1528682502728064,0.13321955502033234,0.35018572211265564,0.4202340200543402,0.4823862445354462,0.48946006417274474,0.8825242718446602,0.06019417475728155,0.05728155339805825,262144,1030,True,1.0,0.0,0.491569459438324,0.15274258655251807,0.13280132412910461,0.3509174585342407,0.4208948373794554,0.48425312221050265,0.4915580269098282,0.06019417475728155,0.8825242718446602,0.05728155339805825,0.022790148854255676,0.4650073789281889,-0.017549583280605702,0.5737148198954429,1030,0.022875644266605377,0.46333444662454987,-0.017725043692934796,0.5698892718451989,1030,0.05991125488653779,0.9397030979394912,0.4513266570866108,0.546477022767067,0.4831162765622139,0.5158408775925636,0.32902062982320784,0.6685694336891175,0.12230602726340295,-0.12209241092205048,0.4232050216756761,-0.42386222034692767,0.1,0.4,0.4,0.1,0.1,0.1,26214.4,104857.6,104857.6,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2265__offbeam_meta_16.txt
occlusion,mpid,,0,2265,B_border,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,1030,10.0,500.0,2,1,False,True,0.4929957091808319,0.5047759413719177,0.0,0.00392913818359375,0.01,0.38992750858450975,0.38992750858450975,True,True,True,True,delta_prob,2,262144,1030,True,1.0,0.0,0.48752695322036743,0.06124497436493346,0.030319735407829285,0.15751718282699587,0.24766059815883623,0.4580663773417475,0.4844169027209282,0.6242718446601941,0.3679611650485437,0.007766990291262136,262144,1030,True,1.0000000606791404,0.0,0.48955708742141724,0.061035633839449835,0.030102968215942383,0.15658603608608246,0.24604226797819123,0.4594270837306978,0.4863565997481346,0.3679611650485437,0.6242718446601941,0.007766990291262136,-0.03133949264883995,0.3149815415246195,-0.0630627625993971,0.043024856020254895,1030,-0.03154807537794113,0.311771253460298,-0.06346283744527322,0.04171707781345419,1030,0.058500399766489866,0.941112717986107,0.4722336681559682,0.5256354480981826,0.4831376107409597,0.5158200681209564,0.3290045792236924,0.6685857862234116,0.14322908893227576,-0.14295033812522895,0.4246372109744698,-0.4252926498651506,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2265__offbeam_meta_2.txt
occlusion,mpid,,0,2265,B_border,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,1030,10.0,500.0,4,1,False,True,0.49289560317993164,0.5048751831054688,0.0,0.00392913818359375,0.01,0.38725677222434185,0.38725677222434185,True,True,True,True,delta_prob,4,262144,1030,True,0.9999999033330476,0.0,0.48806482553482056,0.07662575804782146,0.04488077759742737,0.19209875762462617,0.29285672307014426,0.47876430988311774,0.48796913027763367,0.8242718446601942,0.16116504854368932,0.014563106796116505,262144,1030,True,1.0000000969289797,0.0,0.49011993408203125,0.07641862899933047,0.044710010290145874,0.19191788434982301,0.2919129446148869,0.48055906951427463,0.4900131821632385,0.16213592233009708,0.8233009708737864,0.014563106796116505,-0.026899060234427452,0.388469055192133,-0.08813377956912193,0.0046459841090015115,1030,-0.026909202337265015,0.38829030916155155,-0.08791932285105927,0.004747399217859508,1030,0.07216296456754208,0.9273890048265457,0.46330229118466376,0.5345215409994125,0.4831162765622139,0.5158408775925636,0.32902062982320784,0.6685694336891175,0.13428166136145592,-0.13404789268970496,0.41095331199467183,-0.41154812723398215,0.1,0.1,0.4,0.1,0.1,0.1,26214.4,26214.4,104857.6,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2265__offbeam_meta_4.txt
occlusion,mpid,,0,2265,B_border,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_offbeam_larcv_cropped_full_set.root,1030,10.0,500.0,8,1,False,True,0.4929957091808319,0.5047759413719177,0.0,0.00392913818359375,0.01,0.38153376573826786,0.38153376573826786,True,True,True,True,delta_prob,8,262144,1030,True,1.0,0.0,0.489345520734787,0.11296084175989465,0.08439606428146362,0.22669081985950476,0.4167494103312492,0.4792742463946344,0.4893057843148708,0.8689320388349514,0.10194174757281553,0.02912621359223301,262144,1030,True,1.0,0.0,0.4914391040802002,0.11276033951819522,0.08392658829689026,0.22527819871902474,0.4177088230848312,0.4810274618864061,0.4913973824381828,0.10194174757281553,0.8689320388349514,0.02912621359223301,0.02342250943183899,0.45271149805477834,-0.039683306009270135,0.2031829354155233,1030,0.02355898916721344,0.4500813989413567,-0.03974619546783245,0.20246723944733083,1030,0.058377104345709085,0.9412324696779252,0.4560697020962834,0.5417278617620468,0.4831376107409597,0.5158200681209564,0.3290045792236924,0.6685857862234116,0.12706512287259097,-0.1268579244613648,0.4247605063952506,-0.4254124015569688,0.1,0.4,0.4,0.1,0.1,0.1,26214.4,104857.6,104857.6,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2265__offbeam_meta_8.txt
occlusion,mpid,,0,2313,B_border,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,334,10.0,500.0,16,1,False,True,0.4979492127895355,0.5023460388183594,0.0,0.00127410888671875,0.01,0.12743227775658145,0.12743227775658145,True,True,True,True,delta_prob,16,262144,334,True,0.9999998064505016,0.008547872304916382,0.4646979868412018,0.236037763828289,0.2286255657672882,0.36209744215011597,0.37572482079267466,0.43486897796392443,0.4631170660257341,0.7005988023952096,0.2994011976047904,0.0,262144,334,True,0.9999999027244829,0.009346038103103638,0.4639790952205658,0.23482266826900894,0.22609703242778778,0.36093551516532896,0.37488692998886075,0.43364779055118563,0.4623512926101686,0.2994011976047904,0.7005988023952096,0.0,0.07998926937580109,0.1446433280735655,0.11011143621011427,0.04433239932864622,334,0.079851895570755,0.14533699125786043,0.10956611960857172,0.04540157640893928,334,0.07126131728291511,0.9283444613218308,0.4754919551312923,0.5247670084238052,0.31863829866051674,0.6803684234619141,0.49684160277247424,0.5026595637202262,-0.021349647641181968,0.02210744470357895,0.2473769813776016,-0.24797603785991673,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2313__dirt_meta_16.txt
occlusion,mpid,,0,2313,B_border,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,334,10.0,500.0,2,1,False,True,0.49795815348625183,0.502337634563446,0.0,0.00127410888671875,0.01,0.12743227775658145,0.12743227775658145,True,True,True,True,delta_prob,2,262144,334,True,0.9999998523673522,0.00016543269157409668,0.4102102220058441,0.07736261331749533,0.05747634172439575,0.17453250288963318,0.21159278452396388,0.2755332750082017,0.3688461682200469,0.6437125748502994,0.3562874251497006,0.0,262144,334,True,1.0000001482370025,0.00014716386795043945,0.40985107421875,0.07704723291768285,0.05715265870094299,0.17409712076187134,0.210848844051361,0.27422004759311686,0.36818459117412944,0.3562874251497006,0.6437125748502994,0.0,0.40020519495010376,2.8084225695765576e-14,0.2627722639206352,1.1149356392253376e-06,334,0.40032291412353516,2.7557832248749967e-14,0.26334780094024773,1.0541834208043306e-06,334,0.07127820309251547,0.9283274501562119,0.4755013139918446,0.5247581511735917,0.318636910058558,0.6803696364164353,0.4968103351071477,0.5026905849575998,-0.02130902111530314,0.02206756621599193,0.2473587069660425,-0.24795781373977654,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2313__dirt_meta_2.txt
occlusion,mpid,,0,2313,B_border,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,334,10.0,500.0,4,1,False,True,0.4979492127895355,0.5023460388183594,0.0,0.00127410888671875,0.01,0.12743227775658145,0.12743227775658145,True,True,True,True,delta_prob,4,262144,334,True,1.0,0.00041961669921875,0.3876694142818451,0.11093285724431455,0.09159362316131592,0.2221284955739975,0.2618980661034582,0.32935203850269323,0.3748745348453533,0.7395209580838323,0.26047904191616766,0.0,262144,334,True,1.0,0.0005719661712646484,0.385820209980011,0.11038583186929098,0.09066253900527954,0.22037180066108703,0.25986003279685954,0.32666432350873953,0.3730910682678234,0.26047904191616766,0.7395209580838323,0.0,0.21772655844688416,6.00994716717833e-05,0.15984883239278133,0.0033978115317247377,334,0.2173004150390625,6.218224018673447e-05,0.15973867378791515,0.003420234951457367,334,0.07126131728291511,0.9283444613218308,0.4754919551312923,0.5247670084238052,0.31863829866051674,0.6803684234619141,0.49684160277247424,0.5026595637202262,-0.021349647641181968,0.02210744470357895,0.2473769813776016,-0.24797603785991673,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2313__dirt_meta_4.txt
occlusion,mpid,,0,2313,B_border,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,334,10.0,500.0,8,1,False,True,0.49795815348625183,0.502337634563446,0.0,0.00127410888671875,0.01,0.12743227775658145,0.12743227775658145,True,True,True,True,delta_prob,8,262144,334,True,1.0,0.0018447339534759521,0.3969251811504364,0.19118397633829518,0.2000589668750763,0.3288847953081131,0.3584716945886611,0.3904014611244202,0.3964762313961983,0.7634730538922155,0.23652694610778444,0.0,262144,334,True,1.0000000600191425,0.0028349757194519043,0.39479342103004456,0.19029344190023617,0.1995176374912262,0.3265612006187439,0.3566381543874739,0.3882144209742547,0.3943455927073956,0.23652694610778444,0.7634730538922155,0.0,0.21371033787727356,8.263391506407981e-05,0.21560802177561197,7.114369898357312e-05,334,0.21352919936180115,8.381713590266115e-05,0.21779377475787753,5.977718437994641e-05,334,0.07127820309251547,0.9283274501562119,0.4755013139918446,0.5247581511735917,0.318636910058558,0.6803696364164353,0.4968103351071477,0.5026905849575998,-0.02130902111530314,0.02206756621599193,0.2473587069660425,-0.24795781373977654,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_2313__dirt_meta_8.txt
occlusion,mpid,,0,3122,B_border,,/home/hep/an1522/dark_tridents_wspace/outputs/weights/DM-CNN_model_20260116-10_22_PM_epoch_4_batch_id_1961_labels_2_title_0.001_AG_GN_LM_TRAINING_step_9821.pwf,/data/run1_NuMI_dirt_larcv_cropped.root,140,10.0,500.0,16,1,False,True,0.49779462814331055,0.5052845478057861,0.0,0.0005340576171875,0.01,0.0534147272033575,0.0534147272033575,True,True,True,True,delta_prob,16,262144,140,True,0.999999922155532,0.006102025508880615,0.4653182625770569,0.3500291905232838,0.43236789107322693,0.43236789107322693,0.43559038639068604,0.46271910190582266,0.4653182625770569,0.7357142857142858,0.2642857142857143,0.0,262144,140,True,1.0,0.006444811820983887,0.4619242548942566,0.3477317028812,0.4288554787635803,0.4288554787635803,0.4323064684867859,0.4593826973438262,0.4619242548942566,0.2642857142857143,0.7357142857142858,0.0,0.15470841526985168,0.06798179519950438,0.09496811597888583,0.264367217392915,140,0.15415120124816895,0.06899165934256937,0.09383416832540659,0.2701392657445702,140,0.07125358805060386,0.9284913867712021,0.4753450997173786,0.5275585919618606,0.6925528325140475,0.3101997382938862,0.31899803057312964,0.6826246708631516,0.15634706914424895,-0.15506607890129098,0.6212992444634436,-0.618291648477316,0.1,0.1,0.1,0.1,0.1,0.1,26214.4,26214.4,26214.4,26214.4,26214.4,26214.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,occlusion_attr_signal,/vols/sbn/uboone/an1522/cam_methods/occlusion/B_border/run1_samples/mpid/occlusion__ENTRY_3122__dirt_meta_16.txt
